Type,Address,Listing Price,Selling Price,Year Built,Square Feet,Lot Size(AC),Listing Date,Pending Date,Sold Date,Days on Market
Sold,"509 W Tokay St Lodi, CA 95240-3921",209900,209000,1960,1525,0.14,3/30/2012,4/6/2012,4/27/2012,7
Sold,"1325 S Church St Lodi, CA 95240-5715",155000,160000,1947,1848,0.16,4/1/2012,4/24/2012,5/31/2012,23
Sold,"715 Windsor Dr Lodi, CA 95240-5231",215000,207500,1955,1796,0.16,4/2/2012,4/14/2012,5/25/2012,12
Sold,"523 N Ham Ln Lodi, CA 95242-2418",169900,169900,1958,1555,0.14,3/16/2012,3/23/2012,5/25/2012,7
Sold,"918 Lakehome Dr Lodi, CA 95242-2332",139900,160000,1965,1291,0.15,4/6/2012,4/9/2012,5/11/2012,3
Sold,"417 E Oak St Lodi, CA 95240-2919",129000,136000,1946,1176,0.17,3/19/2012,3/23/2012,4/27/2012,4
Sold,"1330 S Pleasant Ave Lodi, CA 95240-5728",93000,93000,1956,1839,0.18,3/19/2012,3/19/2012,3/21/2012,0
Sold,"313 Flora St Lodi, CA 95240-4116",150000,120000,,1100,,3/21/2012,6/11/2012,9/13/2012,82
Sold,"713 N Pleasant Ave Lodi, CA 95240-1125",235000,220000,,1000,,3/21/2012,12/31/2012,2/12/2013,165
Sold,"625 N Church St #14 Lodi, CA 95240-1288",35000,35000,1985,722,0.482,3/22/2012,8/3/2012,9/10/2012,130
Sold,"304 Mission St Lodi, CA 95240-5320",66900,67000,1939,954,0.15,4/20/2012,5/16/2012,6/15/2012,12
Sold,"1220 S Sunset Dr Lodi, CA 95240-5532",130000,135000,1966,1004,0.11,4/22/2012,4/27/2012,5/25/2012,5
Sold,"26 N Ham Ln Lodi, CA 95242-2701",145000,135000,1957,1513,0.17,4/19/2012,6/9/2012,8/20/2012,51
Sold,"1136 Tamarack Dr Lodi, CA 95240-5535",169900,169900,1968,1220,0.12,4/23/2012,6/13/2012,7/20/2012,11
Sold,"834 S Lee Ave Lodi, CA 95240-4604",235000,225000,1942,1254,0.17,4/30/2012,5/2/2012,6/8/2012,2
Sold,"1010 S Crescent Ave Lodi, CA 95240-5204",209000,225000,1957,1822,0.22,5/1/2012,9/12/2012,10/17/2012,90
Sold,"401 W Locust Lodi, CA 95240",177000,170000,1908,1708,0.21,5/2/2012,6/18/2012,8/24/2012,47
Sold,"529 Alicante Dr Lodi, CA 95240-5604",135000,138200,1949,1578,0.13,5/3/2012,1/7/2013,2/7/2013,164
Sold,"1115 S Lee Ave Lodi, CA 95240-5717",139900,144000,1949,1661,0.22,5/4/2012,6/21/2012,7/24/2012,48
Sold,"119 S Stockton St Lodi, CA 95240-2932",60000,58000,1935,1019,0.15,5/5/2012,5/7/2012,5/18/2012,2
Sold,"312 S Garfield St Lodi, CA 95240-4202",40000,44000,1920,800,0.06,5/7/2012,6/14/2012,6/27/2012,23
Sold,"531 Nevins Dr Lodi, CA 95242-7506",264950,264950,1986,1755,0.14,5/7/2012,5/12/2012,7/20/2012,5
Sold,"709 S Lee Ave Lodi, CA 95240-4601",169900,169900,1952,1469,0.18,4/5/2012,6/11/2012,7/11/2012,22
Sold,"744 S Central Ave, Lodi, CA 95240-4846",109900,109500,1945,1740,0.18,4/6/2012,9/14/2012,11/9/2012,160
Sold,"319 W Oak St Lodi, CA 95240-3401",279000,262500,1906,2465,0.19,4/9/2012,4/25/2012,6/22/2012,16
Sold,"8 S Crescent Ave Lodi, CA 95240-2804",149500,175250,1941,1620,0.2,4/11/2012,4/25/2012,6/6/2012,14
Sold,"609 N Ham Ln Lodi, CA 95242-2418",144900,150000,1958,1179,0.14,4/17/2012,5/4/2012,6/29/2012,17
Sold,"518 S Lee Ave Lodi, CA 95240-4027",165000,170000,1953,1300,0.18,4/17/2012,11/14/2012,12/7/2012,28
Sold,"1443 Iris Dr Lodi, CA 95242-3596",250000,245000,1980,1794,0.14,5/15/2012,9/17/2012,10/25/2012,125
Sold,"207 1st St Lodi, CA 95240-1143",158000,158000,1922,1626,0.09,5/15/2012,7/19/2012,8/20/2012,65
Sold,"821 Dianna Dr Lodi, CA 95240-4634",149900,160000,1957,1292,0.14,5/15/2012,6/2/2012,6/29/2012,18
Sold,"401 E Locust St Lodi, CA 95240-2321",50000,43300,1912,935,0.12,5/21/2012,5/23/2012,7/11/2012,2
Sold,"710 W Turner Rd Lodi, CA 95240-0946",194900,184000,1939,2206,0.26,5/23/2012,9/26/2012,11/30/2012,123
Sold,"521 W Pine St Lodi, CA 95240-1934",384900,384900,1922,2125,0.12,6/19/2012,7/23/2012,8/23/2012,29
Sold,"230 Acacia St Lodi, CA 95240-5902",119000,127000,1957,1365,0.16,5/23/2012,7/22/2012,8/29/2012,60
Sold,"1425 W Elm St Lodi, CA 95242-2910",189000,189000,1955,1571,0.15,5/20/2012,6/2/2012,6/28/2012,13
Sold,"1008 S CHURCH St Lodi, CA 95240-4723",181000,181000,1947,1943,0.22,5/25/2012,10/5/2012,11/9/2012,86
Sold,"845 S Church St Lodi, CA 95240-4718",129900,125900,1939,1277,0.17,5/7/2012,7/31/2012,9/27/2012,85
Sold,"1400 Holly Dr Lodi, CA 95242-2423",136000,136000,1954,1458,0.15,5/9/2012,5/25/2012,6/29/2012,10
Sold,"601 Nevins Dr Lodi, CA 95242-3568",224000,224000,1982,2120,0.14,5/9/2012,8/1/2012,8/24/2012,77
Sold,"915 Comanche Way Lodi, CA 95240-0663",114900,122000,1985,1136,0.14,5/11/2012,6/14/2012,7/31/2012,18
Sold,"1431 Holly Dr Lodi, CA 95242-2424",139900,125000,1953,1306,0.17,5/14/2012,6/12/2012,8/13/2012,29
Sold,"531 Gerard Dr Lodi, CA 95242-2475",169000,155000,1957,1818,0.15,5/12/2012,5/12/2012,6/21/2012,0
Sold,"625 N Church St #3 Lodi, CA 95240-1288",39900,42500,1985,897,0.482,5/15/2012,6/6/2012,6/14/2012,22
Sold,"301 W Vine St Lodi, CA 95240-4749",127900,115000,1939,1429,0.12,6/15/2012,7/30/2012,9/27/2012,45
Sold,"316 E east Elm street St Lodi, CA 95240-2308",69900,60000,1921,1040,0.17,6/18/2012,8/23/2012,11/8/2012,48
Sold,"752 Golden Ave Lodi, CA 95240-0651",110000,118200,1985,1187,0.1377,6/18/2012,8/1/2012,8/30/2012,15
Sold,"802 S Church St Lodi, CA 95240-4719",175000,190000,1947,1597,0.21,6/19/2012,6/26/2012,10/3/2012,7
Sold,"1010 W Turner Rd Lodi, CA 95242-2351",92700,89000,1951,1326,0.3,6/21/2012,6/21/2012,9/19/2012,0
Sold,"413-413 1/2 Flora St Lodi, CA 95240-4209",124900,121000,1930,1300,0.15,6/20/2012,6/22/2012,6/22/2012,2
Sold,"1512 Park St Lodi, CA 95242-3839",140000,140000,1967,1004,0.12,6/20/2012,7/24/2012,1/9/2013,34
Sold,"341 E Locust St Lodi, CA 95240-2319",79900,75000,1937,1008,0.15,6/22/2012,7/16/2012,8/8/2012,24
Sold,"808 N Pleasant Ave Lodi, CA 95240-1128",115900,120000,1934,898,0.15,5/29/2012,6/12/2012,7/26/2012,14
Sold,"1526 Cardinal St Lodi, CA 95242-3809",130000,130000,1966,1406,0.16,5/30/2012,5/30/2012,8/9/2012,0
Sold,"1145 Glenhurst Dr Lodi, CA 95240-5521",178000,180000,1962,1680,0.11,5/30/2012,7/29/2012,9/14/2012,43
Sold,"535 Alicante Dr Lodi, CA 95240-5604",149950,149950,1949,1318,0.14,6/23/2012,6/28/2012,8/2/2012,5
Sold,"121 N Central Ave Lodi, CA 95240-2303",36900,33000,1949,664,0.04,6/1/2012,6/12/2012,7/5/2012,11
Sold,"308 Maple St Lodi, CA 95240-4845",139000,127000,1920,1826,0.14,6/21/2012,12/10/2012,2/15/2013,172
Sold,"842 Bel Air Ct Lodi, CA 95240-0928",162500,162500,1959,1152,0.15,6/6/2012,6/9/2012,7/23/2012,3
Sold,"331 Forrest Ave Lodi, CA 95240-1111",139000,139000,1925,958,0.21,6/6/2012,6/13/2012,8/3/2012,7
Sold,"409 Concord St Lodi, CA 95240-5316",51900,40000,1948,896,0.06,8/6/2012,8/21/2012,9/18/2012,15
Sold,"619 S Pleasant Ave Lodi, CA 95240-4035",164900,160000,1953,2077,0.18,6/7/2012,8/27/2012,10/9/2012,81
Sold,"621 Nevins Dr Lodi, CA 95242-3568",225000,219000,1982,2108,0.14,6/8/2012,9/17/2012,10/25/2012,101
Sold,"224 S Crescent Ave Lodi, CA 95240-3414",279000,283000,1935,1540,0.2,6/12/2012,7/28/2012,8/31/2012,44
Sold,"349 E Walnut St Lodi, CA 95240-2927",109900,109000,1920,1642,0.19,6/15/2012,9/5/2012,10/4/2012,41
Sold,"711 S School St Lodi, CA 95240-4703",166000,166000,1939,1223,0.18,7/9/2012,7/9/2012,8/24/2012,0
Sold,"333 E Elm St Lodi, CA 95240-2307",25000,25000,1935,497,0.05,7/16/2012,10/17/2012,10/26/2012,47
Sold,"758 Golden Ave Lodi, CA 95240-0660",159000,150000,1983,1137,0.14,7/17/2012,8/1/2012,9/12/2012,15
Sold,"1453 W Tokay Lodi, CA 95242",229000,229000,1981,1941,0.16,8/17/2012,12/3/2012,3/15/2013,94
Sold,"506 Ribier Ave Lodi, CA 95240-5621",139990,145000,1948,1140,0.13,7/20/2012,9/14/2012,11/5/2012,51
Sold,"1111 S Crescent Ave Lodi, CA 95240-5601",168950,165000,1957,1221,0.15,7/24/2012,8/21/2012,9/28/2012,28
Sold,"1100 S School St Lodi, CA 95240-5707",174950,175000,1941,1343,0.19,7/25/2012,7/28/2012,8/23/2012,3
Sold,"532 Rimby Ave Lodi, CA 95240-6012",140000,131500,1953,1449,0.19,7/25/2012,8/18/2012,10/15/2012,24
Sold,"110 S Crescent Ave Lodi, CA 95240-3412",175000,200000,1925,1394,0.17,8/30/2012,11/18/2012,12/14/2012,21
Sold,"1436 W Elm St Lodi, CA 95242-2909",163000,187500,1955,1727,0.13,7/25/2012,3/11/2013,8/7/2013,70
Sold,"661 Eureka Ave Lodi, CA 95240-0903",142000,142500,1949,1256,0.14,7/27/2012,12/26/2012,2/8/2013,3
Sold,"315 E Oak St Lodi, CA 95240-2917",145000,155000,1919,1685,0.22,8/1/2012,3/14/2014,7/18/2014,54
Sold,"601 Alicante Dr Lodi, CA 95240-5606",144900,147500,1953,1021,0.12,8/2/2012,8/16/2012,9/21/2012,14
Sold,"617 Rimby Ave Lodi, CA 95240-6013",146000,147500,1953,1060,0.17,9/5/2012,9/21/2012,10/19/2012,16
Sold,"806 Cheney Ct Lodi, CA 95242-3507",269500,260000,1984,1709,0.14,8/3/2012,8/27/2012,9/18/2012,24
Sold,"816 Sylvia Dr Lodi, CA 95240-4617",229950,215000,1958,1614,0.13,8/4/2012,10/15/2012,12/5/2012,51
Sold,"617 S Orange Ave Lodi, CA 95240-3831",145000,155501,1957,1407,0.15,6/27/2012,7/20/2012,9/26/2012,23
Sold,"1437 W Locust St Lodi, CA 95242-2940",169900,161000,1955,1163,0.12,6/28/2012,7/13/2012,7/27/2012,15
Sold,"626 Lincoln Ave Lodi, CA 95240-1027",144950,132500,1952,1262,0.1,6/29/2012,8/31/2012,10/4/2012,47
Sold,"840 S Stockton St Lodi, CA 95240-4835",62900,63000,1917,958,0.09,6/30/2012,7/21/2012,8/2/2012,21
Sold,"317 E Elm St Lodi, CA 95240-2307",89900,85000,1912,768,0.07,7/3/2012,7/19/2012,8/21/2012,16
Sold,"928 W Turner Rd Lodi, CA 95242-2349",299000,290000,1939,2111,0.46,8/13/2012,9/20/2012,10/10/2012,38
Sold,"1120 S Lee Ave Lodi, CA 95240-5718",120660,140500,1946,1233,0.14,8/17/2012,8/17/2012,10/10/2012,0
Sold,"1408 Graffigna Ave Lodi, CA 95242-2461",99900,97000,1949,1248,0.11,8/21/2012,11/6/2012,11/19/2012,77
Sold,"233 S Lee Ave Lodi, CA 95240-3418",229900,229900,1910,2120,0.16,8/23/2012,12/10/2012,1/25/2013,109
Sold,"409 Forrest Ave Lodi, CA 95240-1019",168800,168800,1935,1352,0.11,9/15/2012,9/25/2012,10/31/2012,10
Sold,"540 Daisy Ave Lodi, CA 95240-1012",79900,85150,1946,1008,0.16,7/24/2012,8/16/2012,8/29/2012,9
Sold,"1111 W Lockeford St Lodi, CA 95240-1609",159900,160000,1956,1106,0.15,8/24/2012,9/21/2012,10/31/2012,28
Sold,"430 W Elm St Lodi, CA 95240-2006",155000,152000,1922,2364,,8/29/2012,11/1/2012,5/1/2013,2
Sold,"801 Daisy Ave Lodi, CA 95240-0937",169900,180000,1959,1489,0.17,8/30/2012,9/6/2012,10/23/2012,7
Sold,"230 Cherry St Lodi, CA 95240-4804",89900,85000,1925,836,0.14,7/26/2012,1/21/2013,2/25/2013,25
Sold,"1125 S Lee Ave Lodi, CA 95240-5717",170000,180000,1947,1316,0.26,9/1/2012,2/1/2013,4/12/2013,15
Sold,"1020 S Pleasant Ave Lodi, CA 95240-4752",176500,176500,1945,1165,0.22,9/4/2012,4/15/2013,5/3/2013,14
Sold,"612 W Lockeford St Lodi, CA 95240-1948",119900,130000,1953,1191,0.12,9/6/2012,9/18/2012,11/27/2012,12
Sold,"236 Eden St Lodi, CA 95240-4110",99900,112500,1922,1224,0.16,9/11/2012,9/19/2012,11/8/2012,8
Sold,"502 S Church St Lodi, CA 95240-4055",129900,129900,1938,960,0.19,9/11/2012,10/25/2012,12/7/2012,18
Sold,"1323 S Pleasant Ave Lodi, CA 95240-5727",150000,150000,1947,1242,0.12,8/8/2012,8/8/2012,9/14/2012,0
Sold,"436-1/2 Flora St Lodi, CA 95240-4210",49900,47000,1927,663,0.05,9/12/2012,10/9/2012,10/19/2012,27
Sold,"15 S Orange Ave Lodi, CA 95240-2834",304900,320000,1951,2700,0.24,9/12/2012,10/25/2012,1/31/2013,43
Sold,"343 Forrest Ave Lodi, CA 95240-1111",164500,164000,1959,1324,0.09,9/14/2012,10/10/2012,12/6/2012,26
Sold,"402 W Locust St Lodi, CA 95240-2018",350000,335000,1910,2039,0.14,8/8/2012,11/17/2012,1/2/2013,101
Sold,"1244 Glenhurst Dr Lodi, CA 95240-5524",110000,110000,1965,1195,0.11,8/9/2012,10/7/2012,11/21/2012,0
Sold,"505 S Crescent Ave Lodi, CA 95240-3912",159900,170000,1960,1232,0.12,8/10/2012,8/14/2012,9/19/2012,4
Sold,"1028 W Turner Rd Lodi, CA 95242-2351",192000,171000,1951,1685,0.24,8/13/2012,11/7/2012,12/13/2012,86
Sold,"509 E Oak St Lodi, CA 95240-3009",155900,150000,1912,1652,0.16,9/20/2012,10/4/2012,12/14/2012,14
Sold,"418 Eureka Ave Lodi, CA 95240-1014",106400,108575,1947,1080,0.15,11/8/2012,11/12/2012,12/31/2012,4
Sold,"1011 W Elm St Lodi, CA 95240-1811",295000,285000,1960,2249,0.21,9/23/2012,11/2/2012,12/18/2012,27
Sold,"1034 Mason St Lodi, CA 95242-2344",195000,195000,1961,1501,0.15,9/24/2012,9/28/2012,10/15/2012,4
Sold,"906 Oro Way Lodi, CA 95240-0652",155000,160000,1985,1136,0.16,9/24/2012,10/1/2012,10/31/2012,7
Sold,"625 N Church St #7 Lodi, CA 95240",69000,65000,1985,897,,9/25/2012,11/3/2012,12/31/2012,22
Sold,"506 S Church St Lodi, CA 95240-4055",164900,164000,1938,1556,0.19,9/25/2012,12/20/2012,1/11/2013,70
Sold,"411 N California St Lodi, CA 95240-1046",90000,121000,1956,1097,0.12,9/28/2012,10/8/2012,1/4/2013,10
Sold,"301 W Vine St Lodi, CA 95240-4749",189900,191000,1939,1429,0.12,9/29/2012,9/30/2012,11/2/2012,1
Sold,"332 E Tokay St Lodi, CA 95240-4132",69000,70000,1928,936,0.15,10/1/2012,11/5/2012,12/10/2012,4
Sold,"747 S Orange Ave Lodi, CA 95240-4637",146500,160000,1963,1544,0.13,10/5/2012,10/10/2012,11/2/2012,5
Sold,"701 Rimby Ave Lodi, CA 95240-6015",140000,140000,1953,902,0.18,10/9/2012,10/15/2012,11/20/2012,6
Sold,"1437 Mariposa Way Lodi, CA 95242-2950",214950,207000,1962,1357,0.14,10/17/2012,3/8/2013,4/10/2013,138
Sold,"401 S Washington St Lodi, CA 95240-4133",57000,65800,1948,744,0.08,10/21/2012,4/15/2013,5/1/2013,175
Sold,"604 W Locust St Lodi, CA 95240-1954",133000,137000,1920,1275,0.14,10/23/2012,10/29/2012,2/12/2013,6
Sold,"239 Columbia Dr Lodi, CA 95240-0665",130200,130200,1983,1372,0.14,10/24/2012,12/7/2012,12/13/2012,6
Sold,"102 Sycamore St Lodi, CA 95240-5730",149000,160000,1948,1644,0.18,9/17/2012,12/16/2012,1/11/2013,65
Sold,"821 W Tokay St Lodi, CA 95240-3927",109000,111000,1957,1212,0.13,9/18/2012,9/21/2012,1/4/2013,3
Sold,"255 Charles St Lodi, CA 95240-5926",135000,150000,1959,1580,0.13,11/9/2012,11/15/2012,2/5/2013,6
Sold,"924 Elliot Pl Lodi, CA 95240-3906",169500,175000,1957,1187,0.12,11/9/2012,11/13/2012,12/17/2012,4
Sold,"524 W Vine St Lodi, CA 95240-5222",214900,230000,1955,1506,0.17,11/10/2012,11/21/2012,12/21/2012,11
Sold,"753 Louie Ave Lodi, CA 95240-0917",160000,140000,1952,1019,0.11,11/13/2012,6/19/2013,7/24/2013,104
Sold,"509 N Church St Lodi, CA 95240-1205",115000,118000,1952,1019,0.14,11/16/2012,12/4/2012,1/18/2013,18
Sold,"410 Cherry St Lodi, CA 95240-5306",130000,108000,,850,0.17,11/15/2012,1/28/2013,2/12/2013,74
Sold,"326 Maple St Lodi, CA 95240-4845",120000,105000,1930,1252,0.14,11/16/2012,3/12/2013,7/31/2013,11
Sold,"726 S Lee Ave Lodi, CA 95240-4602",234900,230000,1950,1342,0.18,11/16/2012,12/17/2012,1/30/2013,31
Sold,"1413 Lake St Lodi, CA 95242-2412",199900,199900,1957,1749,0.14,11/17/2012,11/21/2012,1/23/2013,4
Sold,"507 W Elm St Lodi, CA 95240-1911",220000,218000,1920,1744,0.08,11/20/2012,3/1/2013,4/23/2013,101
Sold,"409 Louie Ave Lodi, CA 95240-1032",104500,96299,1946,988,0.09,11/30/2012,1/10/2013,2/6/2013,41
Sold,"311 E Elm St Lodi, CA 95240-2307",128300,105000,1917,2118,0.14,10/18/2012,3/21/2013,3/31/2013,154
Sold,"307 W Vine St Lodi, CA 95240-4749",125000,130000,1939,1152,0.1,10/25/2012,10/29/2012,12/18/2012,4
Sold,"324 S Sunset Dr Lodi, CA 95240-3806",179900,175000,1945,1847,,10/29/2012,11/7/2012,11/29/2012,9
Sold,"619 S Pleasant Ave Lodi, CA 95240-4035",210000,207000,1953,2077,0.18,10/30/2012,11/12/2012,12/20/2012,12
Sold,"500 Sonora Ave Lodi, CA 95240-0612",100000,95000,1961,1032,0.13,10/31/2012,12/14/2012,1/9/2013,9
Sold,"230 S Fairmont Ave Lodi, CA 95240-3332",235000,203000,1950,2044,0.15,11/1/2012,3/28/2013,4/5/2013,147
Sold,"951 Daisy Ave Lodi, CA 95242-2302",199900,215000,1961,1638,0.17,11/2/2012,11/6/2012,12/6/2012,4
Sold,"1220 S Avena Ave Lodi, CA 95240-5504",255000,247000,1960,1644,0.17,11/6/2012,11/20/2012,1/10/2013,14
Sold,"201 Eden St Lodi, CA 95240-4109",60000,76000,1924,886,0.1022,12/13/2012,12/26/2012,3/1/2013,13
Sold,"209 S Garfield St Lodi, CA 95240-3005",85000,79500,1950,432,,1/4/2013,1/10/2013,1/15/2013,6
Sold,"244 E Tokay St Lodi, CA 95240-4143",175000,165000,1947,1446,0.15,1/4/2013,2/26/2013,4/19/2013,53
Sold,"507 Palm Ave Lodi, CA 95240-1037",124950,120500,1949,804,0.15,1/8/2013,1/17/2013,2/25/2013,9
Sold,"616 Depauli St Lodi, CA 95240-3936",185000,185000,1957,1167,0.16,1/10/2013,1/12/2013,2/11/2013,2
Sold,"911 S Hutchins St Lodi, CA 95240-5213",200000,200000,1956,1727,0.21,1/11/2013,1/14/2013,2/26/2013,3
Sold,"1127 S Fairmont Ave Lodi, CA 95240",199000,204000,1964,1380,0.15,1/14/2013,3/12/2013,4/26/2013,57
Sold,"1231 S Crescent Ave Lodi, CA 95240-5543",199000,166000,1960,1510,0.17,1/17/2013,4/11/2013,5/9/2013,12
Sold,"931 Dianna Dr Lodi, CA 95240-4610",199000,185000,1959,1263,0.15,1/16/2013,1/29/2013,3/26/2013,13
Sold,"516 E Elm St Lodi, CA 95240-2312",79900,87900,1948,1442,0.14,1/18/2013,2/1/2013,4/3/2013,14
Sold,"406 1st St Lodi, CA 95240-1040",130000,130000,1948,1107,0.13,11/23/2012,11/23/2012,12/27/2012,0
Sold,"629 S Orange Ave Lodi, CA 95240-3831",234950,234950,1957,1779,0.14,1/21/2013,2/1/2013,3/1/2013,11
Sold,"328 Flora St Lodi, CA 95240-4117",63000,69104,1920,954,0.1,1/26/2013,1/29/2013,2/15/2013,1
Sold,"1011 S Central Ave Lodi, CA 95240-5303",71888,81000,1938,1347,0.11,11/28/2012,12/12/2012,5/14/2013,14
Sold,"420 Maple St Lodi, CA 95240-4241",125000,130000,1920,982,0.12,11/29/2012,1/4/2013,2/6/2013,36
Sold,"571 Sonora Ave Lodi, CA 95240-0611",104900,109000,1955,967,0.11,12/4/2012,2/22/2013,3/8/2013,80
Sold,"625 N Church St #9 Lodi, CA 95240-1288",64000,66000,1985,897,0.482,12/6/2012,12/23/2012,2/11/2013,17
Sold,"416 Daisy Ave Lodi, CA 95240-1010",90000,90000,1915,720,0.12,12/11/2012,12/11/2012,1/10/2013,0
Sold,"405 E Walnut St Lodi, CA 95240",175000,175000,1915,2076,0.19,2/1/2013,2/13/2013,5/14/2013,12
Sold,"718 Park St Lodi, CA 95240-5221",175000,178500,1955,1085,0.16,2/2/2013,2/5/2013,3/7/2013,3
Sold,"335 Cypress St Lodi, CA 95240-5910",80000,85000,1937,942,0.07,2/26/2013,5/24/2013,6/27/2013,80
Sold,"1315 Park St Lodi, CA 95242-3803",179900,182900,1963,892,0.12,2/3/2013,3/8/2013,4/24/2013,33
Sold,"327 W Eureka Ave Lodi, CA 95240",124450,126500,1946,1016,0.1299,2/6/2013,2/22/2013,4/16/2013,16
Sold,"1101 S Central Ave Lodi, CA 95240-5966",99000,90000,1918,1431,0.12,2/7/2013,4/3/2013,4/25/2013,53
Sold,"937 Mason St Lodi, CA 95242-2343",160000,160000,1960,1240,0.15,2/5/2013,2/13/2013,3/27/2013,8
Sold,"1007 Mason St Lodi, CA 95242-2345",156000,175000,1963,1163,0.14,2/9/2013,2/15/2013,3/15/2013,6
Sold,"401 E Oak St. St Lodi, CA 95240-2919",90000,110000,1914,1173,0.12,2/8/2013,5/18/2013,7/8/2013,99
Sold,"409 concord St Lodi, CA 95240-5316",134900,134000,1948,896,0.06,2/11/2013,3/28/2013,6/24/2013,45
Sold,"630 N Crescent Ave Lodi, CA 95240",169000,170000,1957,1038,0.15,2/12/2013,2/16/2013,3/15/2013,4
Sold,"809 S Washington St Lodi, CA 95240-4821",85000,86000,1919,936,0.14,2/12/2013,2/16/2013,4/10/2013,4
Sold,"211 S Lee Ave Lodi, CA 95240",159900,130000,1922,1536,0.11,2/14/2013,3/25/2013,4/5/2013,39
Sold,"474 Pioneer Dr Lodi, CA 95240-0624",155000,155000,1953,1001,,2/14/2013,3/21/2013,5/15/2013,27
Sold,"142 S Sunset Dr Lodi, CA 95240-3318",289000,275000,1957,2028,0.16,1/22/2013,3/5/2013,4/12/2013,36
Sold,"607 W Elm St Lodi, CA 95240-1912",160000,201378,1924,1568,0.19,1/23/2013,2/8/2013,3/26/2013,10
Sold,"415 Olive Ct Lodi, CA 95240-1042",105000,105000,1962,1064,0.09,1/23/2013,2/4/2013,4/5/2013,12
Sold,"413 Poplar St Lodi, CA 95240-5919",84900,84900,1940,1232,0.11,1/23/2013,4/16/2013,4/18/2013,80
Sold,"205 S Crescent Ave Lodi, CA 95240-3413",295000,250000,1951,1766,0.15,1/25/2013,4/22/2013,5/31/2013,87
Sold,"120 N Crescent Ave Lodi, CA 95240-1802",98000,125000,1940,884,0.11,1/27/2013,2/8/2013,7/24/2013,12
Sold,"900 W Lockeford St Lodi, CA 95240-1610",135000,130000,1912,1121,0.15,3/29/2013,4/16/2013,7/24/2013,15
Sold,"22 W Vine St Lodi, CA 95240-4744",178000,180000,1947,1862,0.12,2/1/2013,3/8/2013,4/30/2013,35
Sold,"224 N Fairmont Ave Lodi, CA 95240-1820",359900,355000,1951,2003,0.22,2/25/2013,3/20/2013,5/6/2013,23
Sold,"641 N Pacific Ave Lodi, CA 95242-2448",239000,245000,1948,1713,0.24,4/1/2013,4/8/2013,5/23/2013,7
Sold,"524 Calaveras St Lodi, CA 95240-0614",155000,155000,1959,1308,0.12,2/27/2013,3/12/2013,4/10/2013,13
Sold,"515 S Washington St Lodi, CA 95240-4135",49000,75000,1918,1083,0.09,2/28/2013,6/12/2013,6/21/2013,5
Sold,"210 Cherry St Lodi, CA 95240-4804",51200,51500,1944,888,0.14,3/1/2013,3/1/2013,3/25/2013,0
Sold,"514 S Church St Lodi, CA 95240-4055",180000,180000,1939,2078,0.17,3/1/2013,4/3/2013,4/30/2013,33
Sold,"14 N Wellington Way Lodi, CA 95242-3033",204900,207000,1955,1660,0.16,3/2/2013,3/21/2013,5/29/2013,19
Sold,"1221 S CRESCENT Ave Lodi, CA 95240-5543",269950,260000,1959,1778,0.16,3/5/2013,3/21/2013,4/24/2013,16
Sold,"1000 S Hutchins St Lodi, CA 95240-5215",140000,150000,1922,1254,0.23,3/7/2013,3/14/2013,7/5/2013,7
Sold,"507 Sturla St Lodi, CA 95240-3914",199950,195000,1962,1368,0.13,3/8/2013,3/29/2013,5/22/2013,21
Sold,"1019 Lakehome Dr Lodi, CA 95242-2335",240000,240000,1959,2033,0.18,3/18/2013,11/19/2014,2/26/2015,75
Sold,"1244 S Stockton St Lodi, CA 95240-5934",119900,119000,1920,1109,0.16,2/15/2013,3/25/2013,5/22/2013,38
Sold,"23 De Force Ave Lodi, CA 95240-1215",155000,160920,1910,1133,0.12,2/19/2013,9/18/2013,11/15/2013,211
Sold,"504 Sonora Ave Lodi, CA 95240",144950,135000,1961,1032,0.11,2/20/2013,3/5/2013,4/24/2013,13
Sold,"426 Railroad Ave Lodi, CA 95240",94900,98000,1923,1909,0.15,2/21/2013,3/26/2013,4/26/2013,28
Sold,"506 S Church St Lodi, CA 95240-4055",239000,250000,1938,1556,0.19,2/22/2013,2/25/2013,4/19/2013,3
Sold,"500 S Orange Ave Lodi, CA 95240",214900,215000,1957,1254,0.12,4/2/2013,4/30/2013,6/13/2013,28
Sold,"309 E Elm St Lodi, CA 95240-2307",40900,58500,1928,720,0.07,4/3/2013,4/5/2013,5/22/2013,2
Sold,"515 S Crescent Ave Lodi, CA 95240-3912",209900,205000,1961,1616,0.12,4/4/2013,4/20/2013,6/21/2013,16
Sold,"931 Cardinal St Lodi, CA 95240-5507",242000,240000,1958,1497,0.15,4/4/2013,4/19/2013,5/17/2013,15
Sold,"438 S School Street Lodi, CA 95240",174950,180000,1907,1028,0.14,4/4/2013,5/23/2013,5/31/2013,23
Sold,"330 E Oak St Lodi, CA 95240-2918",149900,148525,1906,1900,0.24,4/5/2013,4/29/2013,7/23/2013,24
Sold,"524 Sturla St Lodi, CA 95240-3915",205000,212000,1961,1251,0.12,4/20/2013,4/24/2013,5/16/2013,4
Sold,"823 S California St Lodi, CA 95240",239000,235000,1962,1348,0.13,4/5/2013,4/24/2013,5/24/2013,19
Sold,"821 W Tokay Lodi, CA 95240",205000,205000,1957,1212,0.13,4/6/2013,4/10/2013,5/8/2013,4
